,Paragraphs,Originality Score
22,"We conduction data visualization to give a straightforward demonstration of prediction results. The purpose of visualization is to enable viewers to swiftly have a knowledge of the situation of the spread of the virus within a period. On the one hand, we design a map where cities are highlighted by orange dots shown in Fig. 3 and Fig. 4. The more cases in a city there are, the larger the dot is to indicate the severity of pandemic transmission. Users can choose what time period to show the corresponding pandemic situation. Users can put their mouse on the dot and the data in that region will be displayed (Fig. 5). Additionally, the number of total active cases will be calculated and displayed.
Melvin Henry Roberts (January 18, 1943 – October 17, 1995) was an American professional baseball player. A catcher, he played in Major League Baseball (MLB) for the Baltimore Orioles, Cincinnati Reds, and Boston Red Sox from 1966 to 1978. Roberts was born in Memphis, Tennessee and attended Booker T. Washington High School in Memphis. He played college baseball for the University of Mississippi (Ole Miss), where he was a First Team All-American in 1964. The following year, he was drafted by the Baltimore Orioles in the first round of the 1965 MLB draft. Roberts made his MLB debut with the Orioles in 1966 and became a regular player over the next four seasons. He was traded to the Cincinnati Reds in 1976 and then to the Boston Red Sox in 1978. In 1979, he was named an All-Star for the first time. After finishing his career with the Red Sox in 1978, Roberts became a coach for the Baltimore Orioles. He died of cancer at age 50 in 1995.
Therefore, this work is motivated to model the spread of COVID-19, which can help governments to manage public policies and arrange medical resources in order to better contain the coronavirus. More specifically, our project implements time series (TS) prediction of daily infected cases. Time series forecasting has been widely studied, which aims at making scientific predictions based on historical time stamped data. Several works have also been conducted on the application to the pandemic forecasting. Among those works, the recurrent neural network (RNN) architecture as a deep-learning model is widely adopted, especially long short-term memory (LSTM). However, those works on time series prediction are faced with two critical challenges: (1) At the early stage of a regional outbreak, there may not be enough historical data to train a capable deep learning model. (2) The outbreak in different regions may have different patterns of development, therefore it may be difficult for a single prediction model to learn and simulate the pandemic spread in all regions.
Cimarron is a 1931 pre-Code epic Western film directed by John Ford and starring Henry Fonda and Barbara Stanwyck. The story of Cimarron is set in 1849 in the Texas Territory. John Ringo, a young man of mixed Spanish and American Indian heritage, is falsely accused of murdering a white man. He flees to Mexico and becomes a bandit, but eventually is pardoned by the Mexican government and returns to Texas. There he meets and falls in love with the beautiful Barbara Stanwyck. When Ringo learns that his family is being threatened by the man who falsely accused him, he sets out to find and kill him. Along the way he encounters a group of people who are trying to find their way in a new world – farmers, trappers, outlaws, and cowboys.
",0.4888888888888889
23,"is a Japanese shōjo manga series written and illustrated by Rinko Ueda. The series began serialization in Margaret magazine in 2007 and completed its run in the March 19, 2012 issue of the same magazine. The individual chapters have been collected into eight tankōbon volumes by Shueisha as of March 2012; the first on April 25, 2008 and the most recent on October 25, 2011. The series has been licensed by Viz Media for an English-language North American release as part of their Shojo Beat imprint. Plot During the year Meiji 25 (1892,) Sumi Kitamura is penniless and her brother Eisuke, a womanizer and gambler, constantly leaves them in debt while bringing even more orphaned children home to feed. When her adopted sister, Tomi, becomes ill, Sumi finds that no doctors will help her as they are poor and no one is willing to give her money for medicine to save Tomi. Then as Sumi is crying on the road a handsome man gives her a handkerchief and some money, telling her to stop crying as smiles beckon happiness into her life before disappearing. Later a debt collector turns up at Sumi's house demanding 2000 yen. Eisuke is nowhere to be found and it is revealed that he had been making advances on the debt collector's wife. The man says that he will take away all of Sumi's younger siblings and sell them into slavery. Desperate to save her siblings, Sumi goes to the red light district in an attempt to raise the money in one night. Just when she thinks there's no more hope, a man named Soichiro Ashida appears and says that he will buy her. Sumi goes with him only to find that he was paying her to marry him! They immediately go to the church and afterwards he says that he'll pay for anything she could possibly want, but she has to marry him and not fall for him and that he will never love her. Sumi agrees and they get married.
The Denver Guardian was a fake news website, known for a popular untrue story about Hillary Clinton posted on the site on November 5, 2016, three days before the 2016 U.S. presidential election, which Clinton lost. The story, entitled ""FBI Agent Suspected In Hillary Email Leaks Found Dead In Apparent Murder-Suicide"", alleged that an FBI agent investigating Clinton had been found dead in a Maryland house fire. 
The story was shared on Facebook (a news source for ""44 percent of U.S. adults"") more than half a million times and earned more than 15.5 million impressions. According to a Denver Post newspaper story on the Denver Guardian and the Clinton article,
While ""The Guardian"" claimed to be Denver's ""oldest"" news source, the site's domain was first registered only a few months before in July 2016;
the story on Clinton appeared to be the only article on the website (it was ""the only story showing up under the ""News"" section and all other sections are turning up errors""); 
while the story quoted a ""Walkerville Police Chief Pat Frederick"", Walkersville, Maryland, does not have a police department; but have Five Resident State Police officers  And the address the site listed for ""The Guardian"" newsroom was actually a parking lot. The site was registered anonymously and built using WordPress, but an investigator employed by National Public Radio found the site was operated by Jestin Coler, the founder, and CEO of Disinfomedia and owner of several other faux news sites.  As of March 27, 2017, the site still existed but had no news or any other content. As of January 28, 2018, the site does not exist anymore. When typing the address into a browser, it redirects to ""jestincoler.com"", a website owned by Coler himself, containing information about himself, his work, his 'achievements', and how to contact him. He openly admits doing morally questionable, but legal things, such as writing and publishing fake news articles for payment.
",0.0
24,"Melvin Henry Roberts (January 18, 1943 – October 17, 1995) was an American professional baseball player. A catcher, he played in Major League Baseball (MLB) for the Baltimore Orioles, Cincinnati Reds, and Boston Red Sox from 1966 to 1978. Roberts was born in Memphis, Tennessee and attended Booker T. Washington High School in Memphis. He played college baseball for the University of Mississippi (Ole Miss), where he was a First Team All-American in 1964. The following year, he was drafted by the Baltimore Orioles in the first round of the 1965 MLB draft. Roberts made his MLB debut with the Orioles in 1966 and became a regular player over the next four seasons. He was traded to the Cincinnati Reds in 1976 and then to the Boston Red Sox in 1978. In 1979, he was named an All-Star for the first time. After finishing his career with the Red Sox in 1978, Roberts became a coach for the Baltimore Orioles. He died of cancer at age 50 in 1995.
Our work actually develops methods to solve zero-shot and few-shot time series prediction. Zero-shot and few-shot respectively stand for cases where there are no or a few training data of target tasks. There is relatively scarce literature on zero-shot or low-shot time series prediction. Among related works, the existing prevalent method is transfer learning, which is also adopted by us. [18,11] pre-train an RNN-based model on time series from some auxiliary tasks to learn shared features embedding. [18] adopts a Memory-endowed Ordinal Regression Deep Neural Network (MOrdReD) as the backbone model. Its experiments show its proposed framework with transfer learning outperforms the auto regression model. Nevertheless, none of those past works has implemented transfer learning on time series prediction of pandemic transmission. In addition, [15] adapted N-BEATS model [17] to few-shot time series forecasting. The model can achieve satisfying performance on zero-shot and few-shot TS prediction. However, the approach proposed is essentially a variant of N-BEATS rather than a model-agnostic framework. Thus, some mainstream time series prediction models cannot be incorporated into this approach.
HarperOne is a publishing imprint of HarperCollins, specializing in books about American history and culture. The imprint was founded in 1992, by Bob Bernstein and Michael Morrison.

HarperOne has published a number of critically acclaimed books, including ""The Death of Lincoln"" by Abraham Lincoln historian David Herbert Donald, ""The Unfinished Revolution"" by 16th president of the United States James K. Polk, ""The Civil War"" by Allan Nevins, ""The American Republic"" by Richard Hofstadter, and ""The Great American Novel"" by Edmund Wilson.
The aims at providing solution of lack of data problem in the early stage forecasting and an approach to group the regions where the outbreak sharing similar developing patterns. During the project development, the following objectives were focused on:
",0.46304347826086956
25,"Israel (Yisrol) Grodner (; ca. 1848 – 1887) was one of the founding performers in Yiddish theater. A Lithuanian Jew who moved at the age of 16 to Berdichev, Ukraine, Russian Empire, the Broder singer and actor was in Iaşi, Romania in 1876 when Abraham Goldfaden recruited him as the first actor for what became the first professional Yiddish theater troupe. Jacob Adler remarks that as the only Lithuanian Jew in the early years of Yiddish theater, he deliberately spoke a different dialect of Yiddish on stage so that it would blend better with the other actors. (The Yiddish of Lithuania differed from that of Ukraine and Romania.) Although his early performances with Goldfaden are usually considered the start of professional Yiddish-language theater, as a Broder singer Grodner was already something of an actor, and he had already participated in an 1873 concert in Odessa, Ukraine in which he and other Broder singers sang songs (including some of Goldfaden's) and improvised comic material between songs that was very similar to Goldfaden's early, highly improvised, comic musical plays. Actor Jacob Adler, already a big fan of the highly regarded Russian language theater in Odessa at that time, and who saw Grodner perform in taverns and restaurants, indicates in his memoir the strong impression Grodner made on him for how well he portrayed his characters. Lulla Rosenfeld writes that Grodner was known in Odessa as ""Srolikl Papirosnik"" (from papiros, cigarette) because he always had a cigarette dangling from his lip.
Zhang et al. compared 4 time series models for modeling and predicting the dynamics of epidemic. The models compared are regression model, exponential smoothing model, autoregressive integrated moving average (ARIMA) model, and the support vector machine (SVM) model. The incidence time series of 9 epidemics from 2005 to 2012 collected from Chinese Center for Disease Prevention and Control (CDC) was used in the research.
",0.20512820512820512
26,"When a specific region is selected and the button ‘show’ is clicked, the main should show the time series of that selected region. The map will be adjusted to zoom in and focus on the region chosen. By default, ‘All’ is shown in the selector and the map zooms out shown in Fig. 18. In that case where no region is specified, we test the web by directing clicking button ‘show’. Our web does not report errors and still displays the default page. We then test our web by selecting each available region. And our web UI can show contents needed normally. The map can automatically adjust itself to focus on the corresponding selected region.
Wolfgang Solz (12 February 1940 – 24 October 2017) was a German conductor. Wolfgang Solz was born in Würzburg, Germany. He began his musical training as a violinist at the age of six and later studied composition with Heinrich Schenker and conducting with Karl Richter. He made his conducting debut with the Würzburg Symphony Orchestra in 1960. Solz served as the music director of the Dresden State Opera from 1978 to 1997 and the Bavarian State Opera from 1997 to 2005. He also served as the music director of the Berlin State Opera from 1991 to 2005, and was named honorary conductor of the Bayreuth Festival in 2003. Solz died on 24 October 2017, aged 80.
",0.5043859649122807
27,"On September 13, 2020, most of the original cast members of the 1987 film The Princess Bride took part in a virtual live dramatic reading of the film script to support Wisconsin Democrats. The returning cast included Cary Elwes, Robin Wright, Mandy Patinkin, Chris Sarandon, Christopher Guest, Wallace Shawn, Billy Crystal, and Carol Kane, with additional performances by Rob Reiner as the Grandfather, Josh Gad as Fezzik, Eric Idle as the Impressive Clergyman, Whoopi Goldberg as the Ancient Booer and the Mother, and Jason Reitman as the narrator, among others. Norman Lear joined the Q&A session at the end, which was hosted by Patton Oswalt. Cast members promoted the event beforehand using the hashtags ""#PrincessBrideReunion"" and ""#DumpTrumperdinck."" More than 110,000 viewers donated a dollar or more to Wisconsin Democrats to view the livestream, which raised $4.25 million and received widely positive reviews, with special praise for Patinkin's performance. Origin of event The idea to recruit Princess Bride cast members for a fundraiser was inspired by a benefit event organized by Wisconsin Democrats that reunited cast members of The West Wing. According to the Hollywood Reporter, Cary Elwes (Westley in the film) approached a friend who knew Ben Wikler, chair of the Democratic Party of Wisconsin to ask if he could help raise money for the battleground state. Wisconsin Democrats and others promoted the virtual script reading with digital ads and social media. Elwes began teasing the event in his Twitter feed in early September 2020, announcing it openly on September 4:#Inconceivable! I’m excited to announce a virtual #PrincessBrideReunion! Chip in any amount at the link & get an invite to this special event on Sun. Sept. 13th with myself, @RealRobinWright, @PatinkinMandy, @robreiner & many more! #DumpTrumperdinck.
HarperOne is a publishing imprint of HarperCollins, specializing in books that aim to ""transform, inspire, change lives, and influence cultural discussions."" Under the original name of Harper San Francisco, the imprint was founded in 1977 by 13 employees of the New York City–based Harper & Row, who traveled west to San Francisco to be at the center of the New Age movement. Harper acquired the religious publisher Winston-Seabury from CBS in 1986. Harper San Francisco changed its name to HarperOne in 2006, and expanded its core book categories beyond religion and spirituality to include health and wellness and inspirational non-fiction. Partial bibliography The Alchemist by Paulo Coelho (25th anniversary edition 2015) The Subtle Art of Not Giving a F*ck by Mark Manson (2016) What Is the Bible? by Rob Bell (2017) Brave by Rose McGowan (2018) Mere Christianity by C.S. Lewis (repackaged edition 2015) Search Inside Yourself by Chade-Meng Tan (2012) The End of Dieting by Dr. Joel Fuhrman (2015) A Return to Love by Marianne Williamson (reissue edition, 1996) Made for Goodness by Archbishop Desmond Tutu (reprint edition 2011) My Spiritual Journey by the Dalai Lama (2010) The Art of Power by Thich Nhat Hanh (2007) The Dark Night of the Soul by Gerald May (2004) You Belong: A Call for Connection by Sebene Selassie (2020)
On September 13, 2020, most of the Princess Bride cast will reunite for a Princess Bride Reunion at the Hollywood Bowl in Los Angeles, California. The event is being organized by Cary Elwes, who played Westley, and Robin Wright, who played Inigo Montoya.

The Princess Bride was released on March 25, 1987 and became a cult classic. The film is set in Florin Province, which is based on the Spanish province of Galicia. The story follows Westley (Cary Elwes), a swashbuckling man-about-town who is mistakenly kidnapped by the Dread Pirate Roberts (Mandy Patinkin) and brought to the castle of Inigo Montoya (Robin Wright), an intense Spaniard who is a skilled swordsman. Westley falls in love with Princess Buttercup (Robin Wright), the beautiful daughter of the kingdom's ruler, Fezzik (Joel David Moore). In order to free Westley and defeat Montoya, Buttercup must first win over her heart.
Lidia Karen Zapata Campos (born 28 December 1971) is a Mexican politician affiliated with the Institutional Revolutionary Party. From 2007 to 2009 she served as Deputy of the LX Legislature of the Mexican Congress representing Aguascalientes. Karen Zapata was born in Aguascalientes, Mexico on December 28, 1971. She studied at the Universidad Autónoma de Aguascalientes and subsequently worked as a journalist for various local media outlets. In 2007, Zapata was elected to represent Aguascalientes in the LX Legislature of the Mexican Congress. During her time in office, she served as the Chair of the Commission on Social Development and as a member of the Committees on Women’s Rights, Education, and Human Rights. In 2009, Zapata was appointed Deputy Secretary for Social Welfare and Development by President Felipe Calderón. During her tenure, she worked to improve access to social services for low-income families, expand healthcare coverage for children, and develop policies to reduce child poverty. Karen Zapata is married and has two children.
",0.0
28,"Somewhere Somehow is the fourth studio album by American rock band We the Kings. It is the first album without bassist Drew Thomsen, who was replaced by Charles Trippy. Keyboardist Coley O'Toole was also added into the lineup. After parting ways with S-Curve Records, the group released the single ""Just Keep Breathing"" in April 2013. Over the next couple of months, the band released ""Find You There"" and ""Any Other Way"" as singles before going on the Summer Fest tour. In late September, the band started a campaign to crowd-fund their next album; it eventually received over $149,000 from 2,309 people. The band recorded in Los Angeles, California, working with Blake Healy, Steve Shebby and David Immerman, all of whom co-wrote and produced songs on the album. The album was announced for release with the title Vitam Regum, before it was changed to Somewhere Somehow a week later. ""Art of War"" was released as a single in early December. Somewhere Somehow was released on December 16 through Ozone Entertainment. Following a U.S. tour in March 2014, the group toured Japan and Australia, before joining Warped Tour. A music video was released for ""That Feeling"" in mid-January 2015. Somewhere Somehow peaked at number 44 on the Billboard 200, and reached the top 10 on several other Billboard charts. It also charted in the top 20 on several UK charts. Despite receiving a mixed critical reception, Clark regarded the album as ""a huge success!
",0.0
29,"Xian  refers to a person or thing that is in the middle, in between, or at an intermediate stage. It can also mean a place or state of equilibrium or balance. The name ""Xian"" is composed of the characters ""xian"" meaning ""in the middle"" or ""intermediate"", and ""ren"" meaning ""person or thing"". 

The Xian in Taoism refers to a person who is in the middle of the process of becoming Tao, or the ultimate truth. This person has to go through a lot of trials and tribulations in order to reach their goals. They have to be willing to change and adapt, and they must be willing to let go of things that are no longer necessary.
The Helena Confederate Cemetery is located in Helena, Arkansas. It is one of the few Confederate cemeteries in the United States. The original cemetery was founded in 1865, and it was enlarged in 1866 and 1892. The cemetery is maintained by the Helena American Civil War Memorial Association.

The Helena Confederate Cemetery is located in Helena, Arkansas. It is one of the few Confederate cemeteries in the United States. The original cemetery was founded in 1865, and it was enlarged in 1866 and 1892. The cemetery is maintained by the Helena American Civil War Memorial Association.
",0.0
30,"On September 13, 2020, most of the original cast members of the 1987 film The Princess Bride took part in a virtual live dramatic reading of the film script to support Wisconsin Democrats. The returning cast included Cary Elwes, Robin Wright, Mandy Patinkin, Chris Sarandon, Christopher Guest, Wallace Shawn, Billy Crystal, and Carol Kane, with additional performances by Rob Reiner as the Grandfather, Josh Gad as Fezzik, Eric Idle as the Impressive Clergyman, Whoopi Goldberg as the Ancient Booer and the Mother, and Jason Reitman as the narrator, among others. Norman Lear joined the Q&A session at the end, which was hosted by Patton Oswalt. Cast members promoted the event beforehand using the hashtags ""#PrincessBrideReunion"" and ""#DumpTrumperdinck."" More than 110,000 viewers donated a dollar or more to Wisconsin Democrats to view the livestream, which raised $4.25 million and received widely positive reviews, with special praise for Patinkin's performance. Origin of event The idea to recruit Princess Bride cast members for a fundraiser was inspired by a benefit event organized by Wisconsin Democrats that reunited cast members of The West Wing. According to the Hollywood Reporter, Cary Elwes (Westley in the film) approached a friend who knew Ben Wikler, chair of the Democratic Party of Wisconsin to ask if he could help raise money for the battleground state. Wisconsin Democrats and others promoted the virtual script reading with digital ads and social media. Elwes began teasing the event in his Twitter feed in early September 2020, announcing it openly on September 4:#Inconceivable! I’m excited to announce a virtual #PrincessBrideReunion! Chip in any amount at the link & get an invite to this special event on Sun. Sept. 13th with myself, @RealRobinWright, @PatinkinMandy, @robreiner & many more! #DumpTrumperdinck.
Moluccans are the Austronesian-speaking and Papuan-speaking ethnic groups indigenous to the Maluku Islands, also called the Moluccas and historically known as the Spice Islands, which as a region has been annexed by Indonesia since the end of 1950. As such, ""Moluccans"" is used as a blanket term for the various ethnic and linguistic groups native to the islands. The original inhabitants of the Maluku Islands were Austronesian and Melanesian in origin. Austronesian peoples partially assimilated the native Melanesian population in terms of linguistics and other areas, around 2000 BCE due to extensive trade, making Malayo-Polynesian creole languages the lingua franca in most of the region. Later added to this were several Dutch, Chinese, Portuguese, Spanish, Arabian and English influences due to colonization, marriage with foreign traders during the Silk-route era and Middle ages, and even with European soldiers during the World Wars. A small number of German descendants was added to Moluccan population, especially in Ambon, along with arrival of Protestant Missionaries since 16th century. Moluccans are predominantly Christian like many other Melanesians, but Muslim villages are also present. Despite religious differences, all groups share strong cultural bonds and a sense of common identity, such as through Adat, Pela and Bongso traditions. Music is also a binding factor, playing an important role in the cultural identity. Moluccans historically tend to be a musically gifted people, excelling in creative areas such as singing and sports. In recognition, the Moluccan capital city of Ambon was awarded the official status of City of Music by UNESCO in 2019.
",0.0
31,"There are mainly two main tasks to handle, that is a real-time map reflecting the pandemic situation and collaboration with backend prediction model and data. For the first task, we utilize the Google geocoding API to obtain the latitude and longitude of a certain place. Instead of requesting the service of Google Maps platform at running time, we obtain all geographical data needed in advance and store them into a local file. Then our backend can directly read data locally. In that way, a great amount of processing time will be saved at running time and our web UI will be more responsive. Then given the latitudes and longitudes of cities, csv files recording pandemic situation of each city will be read to extract daily infected cases. Then we can have a data frame storing the name of a city, its geographical location and corresponding time series of infected cases. Based on the processed data, we take advantage of a library called pydeck to generate a map which marks each city with orange dots. We customize the map by programming the size of dots to change along with the number of infected cases in that city. Then we can use pre-defined function of Streamlit to display the map on the webpage.
The A5120 is an A-class road in the United Kingdom, running from the Scottish Borders to the English border.

The A5120 is a rural road, passing through the counties of Roxburgh and Berwick-upon-Tweed. The road is mainly single carriageway, but there are a few sections with dual carriageway. The A5120 runs through beautiful countryside, and is a popular route for tourists travelling to Scotland and England.
The following tables shows the performance of LSTM and RNN model on the four groups and the rest 22 states. The visualization result of comparison between prediction result and ground truth in 8 states is shown in the figure 11.
The Borderland series of urban fantasy novels by New York Times best-selling author Patricia Briggs is set in a world where the border between our world and the Fae realm is permeable and sometimes difficult to spot. The series follows a group of humans and Fae who live and work in this borderland, and their struggles to keep the two worlds separate.

The first book in the series, The Shift, was published in 2004 and tells the story of sheriff Kaylee Sullivan, who is called to investigate a series of disappearances on the other side of the border. As she investigates, she discovers that the Fae are using humans as pawns in a larger game, and she must fight to protect her friends and avert a Fae invasion of her home town.

The Borderland series has been praised for its well-developed characters and its intricate plot. Fans of urban fantasy novels are sure to enjoy the series, which is suitable for all ages.
In mathematics, specifically differential calculus, the inverse function theorem gives a sufficient condition for a function to be invertible in a neighborhood of a point in its domain: namely, that its derivative is continuous and non-zero at the point. The theorem also gives a formula for the derivative of the inverse function. In multivariable calculus, this theorem can be generalized to any continuously differentiable, vector-valued function whose Jacobian determinant is nonzero at a point in its domain, giving a formula for the Jacobian matrix of the inverse. There are also versions of the inverse function theorem for complex holomorphic functions, for differentiable maps between manifolds, for differentiable functions between Banach spaces, and so forth. Statement For functions of a single variable, the theorem states that if is a continuously differentiable function with nonzero derivative at the point ; then is invertible in a neighborhood of , the inverse is continuously differentiable, and the derivative of the inverse function at is the reciprocal of the derivative of at :
The Denver Guardian was a fake news website, known for a popular untrue story about Hillary Clinton posted on the site on November 5, 2016, three days before the 2016 U.S. presidential election, which Clinton lost. The story, entitled ""FBI Agent Suspected In Hillary Email Leaks Found Dead In Apparent Murder-Suicide"", alleged that an FBI agent investigating Clinton had been found dead in a Maryland house fire. 
The story was shared on Facebook (a news source for ""44 percent of U.S. adults"") more than half a million times and earned more than 15.5 million impressions. According to a Denver Post newspaper story on the Denver Guardian and the Clinton article,
While ""The Guardian"" claimed to be Denver's ""oldest"" news source, the site's domain was first registered only a few months before in July 2016;
the story on Clinton appeared to be the only article on the website (it was ""the only story showing up under the ""News"" section and all other sections are turning up errors""); 
while the story quoted a ""Walkerville Police Chief Pat Frederick"", Walkersville, Maryland, does not have a police department; but have Five Resident State Police officers  And the address the site listed for ""The Guardian"" newsroom was actually a parking lot. The site was registered anonymously and built using WordPress, but an investigator employed by National Public Radio found the site was operated by Jestin Coler, the founder, and CEO of Disinfomedia and owner of several other faux news sites.  As of March 27, 2017, the site still existed but had no news or any other content. As of January 28, 2018, the site does not exist anymore. When typing the address into a browser, it redirects to ""jestincoler.com"", a website owned by Coler himself, containing information about himself, his work, his 'achievements', and how to contact him. He openly admits doing morally questionable, but legal things, such as writing and publishing fake news articles for payment.
",0.2590299277605779
32,"We first test our input section with mainly three kinds of input, that is lower-bound inputs, upper-bound inputs, and inputs within the bounds.
Based on the prediction result, on the four groups of states, the LSTM model provides a better performance in terms of RRSE. And only in Group 3 the performance of LSTM model in terms of RMSE is worse than the RNN model. For the rest of 22 states, the RNN model can obtain a better performance both on RMSE and RRSE, therefore, we select the LSTM model for the four groups and the RNN model for the rest of 22 states in our application.
",1.0
33,"Plutopia: Nuclear Families, Atomic Cities, and the Great Soviet and American Plutonium Disasters is a 2013 book by American environmental historian Kate Brown. The book is a comparative history of the cities of Richland, in the northwest United States adjacent to the U.S. Department of Energy Hanford Site plutonium production area, and Ozersk, in Russia's southern Ural mountain region. These two cities were home to the world's first plutonium production sites, and in Plutopia Brown charts the environmental and social impacts of those sites on the residents of and the environment surrounding the two cities. Brown argues that the demands of plutonium production – both the danger of the physical process and the secrecy required in the Cold War context – led both US and Soviet officials to create ""Plutopias,"" ideal communities to placate resident families in exchange for their cooperation and control over their bodies. This entailed creating significant state-run welfare programs along with high levels of consumerism in both places. However, each city witnessed what Brown terms ""slow-motion disasters"" via the slow, and usually controlled, release of high levels of radiation into their surrounding environments. Awards Plutopia was awarded the 2014 George Perkins Marsh Prize from the American Society for Environmental History (ASEH) as the best book in environmental history and the 2014 Ellis W. Hawley Prize from the Organization of American Historians (OAH). It was also awarded the 2015 John H. Dunning Prize from the American Historical Association as the best book in American history.
The A5120 is an A-class road in the United Kingdom, running from the Scottish Borders to the English border.

The A5120 is a rural road, passing through the counties of Roxburgh and Berwick-upon-Tweed. The road is mainly single carriageway, but there are a few sections with dual carriageway. The A5120 runs through beautiful countryside, and is a popular route for tourists travelling to Scotland and England.
We also test the web by switching regions. The region is switched from a specified one to ‘All’. Or the region is switched from one specified place to another. Our web functions correctly in all cases.
is a Japanese shōjo manga series written and illustrated by Maki Fujii. The series follows the life of Nanami Takahashi, a high school student who is struggling to find her place in the world. Nanami Takahashi has always been a bit of an outsider. She's not verypopular at school, and she doesn't have many friends. That's why she's excited when she gets a new couch to sit on at her grandparent's house. But when Nanami steps on one of the roses in her grandfather's garden, she accidentally destroys them. The Roses are special to him and Nanami feels really bad. She decides to try and make up for it by doing some chores for her grandparent, but things don't go as planned...
",0.07659574468085106
34,"Based on the prediction result, on the four groups of states, the LSTM model provides a better performance in terms of RRSE. And only in Group 3 the performance of LSTM model in terms of RMSE is worse than the RNN model. For the rest of 22 states, the RNN model can obtain a better performance both on RMSE and RRSE, therefore, we select the LSTM model for the four groups and the RNN model for the rest of 22 states in our application.
The dataset used by our project is obtained from GitHub open-source database which compile the data released by the New York Times (https://github.com/nytimes/covid[1]19-data). The dataset contains the 56 state-level time series data of daily cumulative number of cases starting from January 21, 2020, when the first cases is reported in Washington. Noticing the fact that no significance outbreak was founded in American Samoa and Northern Mariana Islands, these two states will not be included in out experiment.
",1.0
35,"Our work actually develops methods to solve zero-shot and few-shot time series prediction. Zero-shot and few-shot respectively stand for cases where there are no or a few training data of target tasks. There is relatively scarce literature on zero-shot or low-shot time series prediction. Among related works, the existing prevalent method is transfer learning, which is also adopted by us. [18,11] pre-train an RNN-based model on time series from some auxiliary tasks to learn shared features embedding. [18] adopts a Memory-endowed Ordinal Regression Deep Neural Network (MOrdReD) as the backbone model. Its experiments show its proposed framework with transfer learning outperforms the auto regression model. Nevertheless, none of those past works has implemented transfer learning on time series prediction of pandemic transmission. In addition, [15] adapted N-BEATS model [17] to few-shot time series forecasting. The model can achieve satisfying performance on zero-shot and few-shot TS prediction. However, the approach proposed is essentially a variant of N-BEATS rather than a model-agnostic framework. Thus, some mainstream time series prediction models cannot be incorporated into this approach.
The autoregressive made a wrong assumption that the number of new daily reported cases is stationary, resulting in a higher prediction result compared to the actual values. The random walk model trained with the log transformed daily report cases provided a well model of the dynamic of daily reported cases and an accurate short-term prediction of the number of daily reported cases. The growth curve model provides an estimation function for the cumulative number of SARS cases, while the variability exists.
",1.0
36,"Moluccans are the Austronesian-speaking and Papuan-speaking ethnic groups indigenous to the Maluku Islands, also called the Moluccas and historically known as the Spice Islands, which as a region has been annexed by Indonesia since the end of 1950. As such, ""Moluccans"" is used as a blanket term for the various ethnic and linguistic groups native to the islands. The original inhabitants of the Maluku Islands were Austronesian and Melanesian in origin. Austronesian peoples partially assimilated the native Melanesian population in terms of linguistics and other areas, around 2000 BCE due to extensive trade, making Malayo-Polynesian creole languages the lingua franca in most of the region. Later added to this were several Dutch, Chinese, Portuguese, Spanish, Arabian and English influences due to colonization, marriage with foreign traders during the Silk-route era and Middle ages, and even with European soldiers during the World Wars. A small number of German descendants was added to Moluccan population, especially in Ambon, along with arrival of Protestant Missionaries since 16th century. Moluccans are predominantly Christian like many other Melanesians, but Muslim villages are also present. Despite religious differences, all groups share strong cultural bonds and a sense of common identity, such as through Adat, Pela and Bongso traditions. Music is also a binding factor, playing an important role in the cultural identity. Moluccans historically tend to be a musically gifted people, excelling in creative areas such as singing and sports. In recognition, the Moluccan capital city of Ambon was awarded the official status of City of Music by UNESCO in 2019.
The Raven's Claw is an all-male senior society founded at Yale University in 1825. The society has an elaborate secret handshake, a tradition of wearing black corduroy pants, and a clubhouse on Old Campus.

Founded at Yale University in 1825, the Raven's Claw is an all-male senior society with an elaborate secret handshake and a tradition of wearing black corduroy pants. The society's clubhouse is located on Old Campus. Members of the Raven's Claw often participate in philanthropy and service projects.
When a specific region is selected and the button ‘show’ is clicked, the main should show the time series of that selected region. The map will be adjusted to zoom in and focus on the region chosen. By default, ‘All’ is shown in the selector and the map zooms out shown in Fig. 18. In that case where no region is specified, we test the web by directing clicking button ‘show’. Our web does not report errors and still displays the default page. We then test our web by selecting each available region. And our web UI can show contents needed normally. The map can automatically adjust itself to focus on the corresponding selected region.
The A5120 is an A-class road in Bedfordshire, linking the conjoined towns of Ampthill and Flitwick to Dunstable and, via the M1 motorway, Luton and London. It connects with the M1 at junction 12 in close proximity to the Toddington services. On its route from Ampthill to Dunstable, the A5120 serves Westoning, Harlington, Toddington and Tebworth. Unusually for an A-road, it does not meet another A-road at any point between its start on the A507 and its end on the A5. This would change if the A505 Dunstable North Bypass were to be built, however. When the A5120 meets the A5 in Dunstable, the latter is multiplexed with the A505 road. The road passes through the Houghton Regis area of Dunstable as it approaches the town from the north. The road actually continues past the A5, without its A5120 number, as an unclassified road, into the Beecroft industrial estate, where it meets the B489 road from Ivinghoe.
",0.19008264462809918
